CustomerID,TotalPurchases,TotalUnits,TotalRevenue,FirstPurchase,LastPurchase,CustomerAge,RevenuePerDay,CLV
13184.0,10,1692,1701.29,2011-02-22 17:25:00,2011-11-25 12:02:00,276,6.164094202898551,2249.894384057971
13185.0,1,12,71.4,2011-03-17 11:56:00,2011-03-17 11:56:00,1,71.4,26061.000000000004
13186.0,3,820,1575.89,2011-08-03 09:09:00,2011-10-31 11:40:00,90,17.50988888888889,6391.109444444445
13187.0,1,95,236.02,2011-01-06 18:57:00,2011-01-06 18:57:00,1,236.02,86147.3
13188.0,1,25,114.60000000000001,2011-11-28 15:28:00,2011-11-28 15:28:00,1,114.60000000000001,41829.0
13189.0,2,842,260.68,2011-08-16 13:12:00,2011-11-21 10:39:00,97,2.687422680412371,980.9092783505155
13192.0,2,595,911.94,2011-05-18 14:57:00,2011-09-05 14:13:00,110,8.290363636363637,3025.9827272727275
13193.0,1,50,117.88,2011-10-09 14:30:00,2011-10-09 14:30:00,1,117.88,43026.2
13194.0,1,26,60.7,2011-07-27 09:01:00,2011-07-27 09:01:00,1,60.7,22155.5
13196.0,4,1224,1797.78,2011-03-22 14:24:00,2011-11-28 13:54:00,251,7.162470119521912,2614.301593625498
13198.0,6,2648,3401.2400000000002,2010-12-13 09:29:00,2011-11-29 15:17:00,352,9.662613636363638,3526.8539772727277
13199.0,38,6176,9817.12,2010-12-08 10:51:00,2011-12-06 12:30:00,364,26.970109890109892,9844.09010989011
13200.0,4,516,870.09,2011-08-05 14:50:00,2011-11-20 15:35:00,108,8.05638888888889,2940.5819444444446
13203.0,4,800,869.46,2011-04-11 14:40:00,2011-11-30 10:45:00,233,3.731587982832618,1362.0296137339055
13207.0,2,130,250.26000000000002,2011-07-12 11:35:00,2011-11-24 14:52:00,136,1.8401470588235296,671.6536764705883
13208.0,6,804,1223.9,2011-02-03 19:32:00,2011-10-12 09:54:00,251,4.876095617529881,1779.7749003984065
13209.0,8,4253,5891.61,2010-12-13 10:31:00,2011-11-09 13:54:00,332,17.74581325301205,6477.221837349398
13210.0,1,316,353.48,2011-09-07 08:18:00,2011-09-07 08:18:00,1,353.48,129020.20000000001
13211.0,3,874,1197.42,2010-12-13 16:17:00,2011-11-29 14:43:00,351,3.411452991452992,1245.180341880342
13212.0,3,310,788.08,2011-10-09 14:48:00,2011-11-20 12:40:00,42,18.763809523809524,6848.7904761904765
13213.0,5,1360,1520.58,2011-05-24 12:22:00,2011-10-14 11:42:00,143,10.633426573426572,3881.200699300699
13216.0,1,297,333.74,2011-03-17 12:18:00,2011-03-17 12:18:00,1,333.74,121815.1
13217.0,3,262,533.98,2011-07-06 12:08:00,2011-08-09 15:32:00,35,15.256571428571428,5568.648571428571
13218.0,1,88,62.63999999999999,2011-08-04 16:59:00,2011-08-04 16:59:00,1,62.63999999999999,22863.6
13220.0,4,196,819.2900000000001,2011-04-17 10:59:00,2011-09-22 13:38:00,159,5.152767295597485,1880.760062893082
13221.0,2,244,847.41,2010-12-15 13:24:00,2011-04-13 16:58:00,120,7.06175,2577.53875
13223.0,2,88,163.20000000000002,2011-04-21 15:16:00,2011-05-23 13:03:00,32,5.1000000000000005,1861.5000000000002
13224.0,2,1518,2155.95,2011-07-11 14:10:00,2011-10-10 14:55:00,92,23.43423913043478,8553.497282608694
13225.0,7,3416,6463.84,2010-12-13 09:49:00,2011-12-06 13:29:00,359,18.005125348189416,6571.870752089137
13226.0,1,80,108.21000000000001,2011-03-11 14:35:00,2011-03-11 14:35:00,1,108.21000000000001,39496.65
13227.0,1,99,257.7,2011-05-22 11:47:00,2011-05-22 11:47:00,1,257.7,94060.5
13228.0,1,200,358.0,2011-09-19 14:28:00,2011-09-19 14:28:00,1,358.0,130670.0
13229.0,1,63,160.95,2011-04-28 12:07:00,2011-04-28 12:07:00,1,160.95,58746.74999999999
13230.0,14,1665,2806.97,2010-12-09 19:28:00,2011-12-05 16:03:00,361,7.775540166204985,2838.0721606648194
13232.0,7,778,1357.6,2011-04-10 13:48:00,2011-11-27 10:39:00,231,5.877056277056277,2145.125541125541
13233.0,2,1004,605.12,2011-01-07 14:49:00,2011-09-26 13:25:00,262,2.309618320610687,843.0106870229007
13235.0,1,441,1031.07,2011-05-11 17:13:00,2011-05-11 17:13:00,1,1031.07,376340.55
13236.0,2,416,744.85,2011-08-25 08:58:00,2011-11-15 12:50:00,83,8.974096385542168,3275.5451807228915
13238.0,4,298,700.73,2010-12-14 14:37:00,2011-11-22 15:37:00,344,2.0370058139534883,743.5071220930232
13239.0,1,363,329.56,2011-03-23 10:25:00,2011-03-23 10:25:00,1,329.56,120289.4
13240.0,4,298,663.65,2010-12-09 12:49:00,2011-09-04 14:08:00,270,2.457962962962963,897.1564814814815
13242.0,3,130,270.40000000000003,2011-05-10 12:26:00,2011-08-19 12:53:00,102,2.650980392156863,967.607843137255
13243.0,1,233,600.07,2011-05-20 13:14:00,2011-05-20 13:14:00,1,600.07,219025.55000000002
13244.0,1,38,121.74000000000001,2011-09-08 11:46:00,2011-09-08 11:46:00,1,121.74000000000001,44435.100000000006
13245.0,1,125,430.5,2011-10-20 11:40:00,2011-10-20 11:40:00,1,430.5,157132.5
13246.0,6,1602,1987.3,2011-01-13 13:36:00,2011-11-21 16:50:00,313,6.349201277955271,2317.4584664536737
13247.0,4,328,501.12,2011-09-18 11:31:00,2011-11-22 10:59:00,65,7.709538461538462,2813.9815384615385
13248.0,2,305,465.68,2011-06-03 13:05:00,2011-08-07 12:40:00,65,7.164307692307692,2614.972307692308
13249.0,3,546,711.41,2011-03-23 15:26:00,2011-09-08 13:26:00,169,4.209526627218935,1536.4772189349112
13253.0,2,1572,1030.4,2011-01-04 15:43:00,2011-07-06 10:09:00,183,5.630601092896176,2055.169398907104
13255.0,2,177,399.51,2010-12-01 11:58:00,2011-11-30 13:14:00,365,1.0945479452054794,399.51
13256.0,1,12540,0.0,2011-11-25 15:57:00,2011-11-25 15:57:00,1,0.0,0.0
13258.0,3,287,698.58,2011-05-18 13:11:00,2011-11-28 09:31:00,194,3.6009278350515466,1314.3386597938145
13259.0,1,132,292.32,2011-10-09 10:48:00,2011-10-09 10:48:00,1,292.32,106696.8
13260.0,1,142,557.62,2011-10-09 13:21:00,2011-10-09 13:21:00,1,557.62,203531.3
13261.0,2,210,944.1,2011-02-27 10:41:00,2011-03-16 12:22:00,18,52.45,19144.25
13262.0,1,125,200.29,2011-03-21 15:06:00,2011-03-21 15:06:00,1,200.29,73105.84999999999
13263.0,35,4780,7454.07,2011-01-18 16:31:00,2011-12-08 13:59:00,324,23.00638888888889,8397.331944444444
13265.0,5,1752,2107.66,2011-03-11 09:54:00,2011-10-17 15:02:00,221,9.536923076923076,3480.9769230769225
13266.0,12,4428,3834.2599999999998,2011-03-28 10:14:00,2011-11-28 14:39:00,246,15.586422764227642,5689.044308943089
13267.0,19,1969,4521.49,2010-12-08 09:20:00,2011-12-07 11:12:00,365,12.387643835616437,4521.49
13268.0,11,3658,3214.69,2011-03-17 13:20:00,2011-11-22 11:51:00,250,12.85876,4693.4474
13269.0,15,3514,5346.2300000000005,2010-12-05 11:51:00,2011-12-08 14:53:00,369,14.488428184281844,5288.276287262873
13270.0,1,200,590.0,2010-12-08 14:53:00,2010-12-08 14:53:00,1,590.0,215350.0
13271.0,1,253,217.38,2011-11-02 14:31:00,2011-11-02 14:31:00,1,217.38,79343.7
13272.0,2,96,276.56,2011-09-11 12:06:00,2011-11-08 14:00:00,59,4.687457627118644,1710.9220338983052
13273.0,1,153,138.98,2011-08-18 14:02:00,2011-08-18 14:02:00,1,138.98,50727.7
13276.0,2,161,590.9300000000001,2011-09-01 10:03:00,2011-10-07 12:44:00,37,15.971081081081083,5829.444594594595
13277.0,4,176,258.4,2011-07-29 10:06:00,2011-11-24 09:21:00,118,2.189830508474576,799.2881355932202
13278.0,1,537,542.73,2011-10-30 11:49:00,2011-10-30 11:49:00,1,542.73,198096.45
13279.0,1,73,137.75,2011-09-22 17:24:00,2011-09-22 17:24:00,1,137.75,50278.75
13280.0,3,522,814.86,2011-01-06 17:10:00,2011-08-09 13:14:00,215,3.790046511627907,1383.366976744186
13282.0,3,307,1132.14,2011-05-03 12:03:00,2011-11-21 15:33:00,203,5.57704433497537,2035.62118226601
13283.0,2,90,93.66,2011-06-07 12:39:00,2011-10-11 09:50:00,126,0.7433333333333333,271.31666666666666
13284.0,1,91,201.19,2011-01-13 09:23:00,2011-01-13 09:23:00,1,201.19,73434.35
13285.0,4,2051,2709.12,2011-02-22 17:13:00,2011-11-16 13:19:00,267,10.146516853932583,3703.478651685393
13291.0,1,233,361.11,2011-07-07 10:36:00,2011-07-07 10:36:00,1,361.11,131805.15
13292.0,2,347,578.9399999999999,2011-02-28 15:00:00,2011-11-01 10:04:00,246,2.353414634146341,858.9963414634145
13294.0,2,453,873.74,2011-04-04 12:37:00,2011-06-03 08:54:00,60,14.562333333333333,5315.251666666667
13295.0,1,82,201.20000000000002,2010-12-15 11:21:00,2010-12-15 11:21:00,1,201.20000000000002,73438.0
13296.0,1,78,87.4,2011-07-25 13:46:00,2011-07-25 13:46:00,1,87.4,31901.000000000004
13297.0,4,963,2089.85,2011-10-03 15:08:00,2011-12-02 09:32:00,60,34.83083333333333,12713.254166666666
13298.0,1,96,360.0,2011-12-08 13:11:00,2011-12-08 13:11:00,1,360.0,131400.0
13299.0,1,30,142.5,2011-03-16 12:55:00,2011-03-16 12:55:00,1,142.5,52012.5
13300.0,1,203,371.89,2011-06-23 13:09:00,2011-06-23 13:09:00,1,371.89,135739.85
13301.0,4,345,618.09,2011-02-20 13:13:00,2011-08-28 11:25:00,189,3.2703174603174605,1193.665873015873
13302.0,1,5,63.75,2011-07-07 17:56:00,2011-07-07 17:56:00,1,63.75,23268.75
13304.0,1,238,300.42,2010-12-23 14:35:00,2010-12-23 14:35:00,1,300.42,109653.3
13305.0,10,1232,2000.86,2010-12-02 12:10:00,2011-12-05 15:15:00,369,5.422384823848239,1979.1704607046072
13307.0,1,4,15.0,2011-08-11 17:14:00,2011-08-11 17:14:00,1,15.0,5475.0
13308.0,3,843,1385.51,2011-05-20 13:13:00,2011-11-17 09:31:00,181,7.65475138121547,2793.9842541436465
13309.0,5,1544,1456.79,2011-02-04 12:29:00,2011-12-02 16:34:00,302,4.823807947019867,1760.6899006622516
13310.0,3,587,1132.03,2011-01-19 14:50:00,2011-11-11 17:23:00,297,3.8115488215488216,1391.2153198653198
13311.0,2,305,598.57,2011-07-12 14:26:00,2011-12-05 12:55:00,146,4.099794520547945,1496.425
13313.0,5,851,1555.32,2011-01-04 10:00:00,2011-11-17 16:48:00,318,4.890943396226415,1785.1943396226416
13314.0,3,560,775.94,2011-09-27 10:20:00,2011-12-08 12:29:00,73,10.62931506849315,3879.7
13316.0,4,6948,5977.7300000000005,2011-03-30 13:01:00,2011-11-02 13:40:00,218,27.420779816513765,10008.584633027524
13317.0,6,1035,2273.68,2010-12-16 09:22:00,2011-10-04 13:35:00,293,7.76,2832.4
13318.0,3,304,640.76,2011-11-02 13:26:00,2011-12-08 18:51:00,37,17.31783783783784,6321.010810810812
13319.0,26,4724,10845.550000000001,2010-12-09 10:04:00,2011-12-04 13:34:00,361,30.04307479224377,10965.722299168976
13320.0,4,1096,1548.7,2011-05-10 10:29:00,2011-09-22 18:07:00,136,11.387500000000001,4156.4375
13321.0,2,372,567.36,2011-09-14 15:18:00,2011-09-28 15:24:00,15,37.824,13805.759999999998
13322.0,1,117,199.48000000000002,2011-11-22 14:21:00,2011-11-22 14:21:00,1,199.48000000000002,72810.20000000001
13323.0,5,175,787.85,2011-09-16 13:23:00,2011-12-06 17:12:00,82,9.607926829268292,3506.8932926829266
13324.0,10,5205,7121.95,2010-12-14 09:50:00,2011-11-03 16:28:00,325,21.91369230769231,7998.497692307693
13325.0,1,240,675.3,2011-09-19 10:36:00,2011-09-19 10:36:00,1,675.3,246484.49999999997
13327.0,8,1600,3627.77,2010-12-09 15:32:00,2011-11-01 10:21:00,327,11.094097859327217,4049.345718654434
13328.0,1,680,1308.48,2011-01-27 15:22:00,2011-01-27 15:22:00,1,1308.48,477595.2
13329.0,2,463,789.0,2010-12-08 10:11:00,2011-11-08 10:29:00,336,2.3482142857142856,857.0982142857142
13330.0,3,751,1140.93,2011-01-28 10:08:00,2011-09-08 12:27:00,224,5.0934375,1859.1046875000002
13332.0,1,179,350.9,2011-11-25 13:30:00,2011-11-25 13:30:00,1,350.9,128078.49999999999
13334.0,3,1774,3536.82,2011-02-07 11:42:00,2011-09-18 15:21:00,224,15.789375000000001,5763.121875000001
13336.0,1,559,795.12,2011-09-23 14:05:00,2011-09-23 14:05:00,1,795.12,290218.8
13338.0,1,256,487.02,2011-07-05 09:06:00,2011-07-05 09:06:00,1,487.02,177762.3
13339.0,1,326,860.12,2011-05-23 08:31:00,2011-05-23 08:31:00,1,860.12,313943.8
13340.0,7,5770,10736.48,2011-03-08 11:39:00,2011-10-25 13:15:00,232,46.277931034482755,16891.444827586205
13341.0,1,301,775.85,2011-03-24 09:50:00,2011-03-24 09:50:00,1,775.85,283185.25
13343.0,1,135,353.43,2011-06-15 12:24:00,2011-06-15 12:24:00,1,353.43,129001.95
13344.0,3,971,2543.72,2011-03-07 10:28:00,2011-10-03 09:45:00,210,12.11295238095238,4421.227619047619
13345.0,1,141,389.5,2011-02-25 09:01:00,2011-02-25 09:01:00,1,389.5,142167.5
13347.0,1,205,341.36,2011-09-30 13:28:00,2011-09-30 13:28:00,1,341.36,124596.40000000001
13348.0,1,136,233.76,2011-10-06 17:28:00,2011-10-06 17:28:00,1,233.76,85322.4
13349.0,1,225,247.32,2011-11-29 08:07:00,2011-11-29 08:07:00,1,247.32,90271.8
13350.0,2,287,979.12,2011-09-21 13:33:00,2011-11-23 16:33:00,64,15.29875,5584.04375
13351.0,1,117,373.94,2011-10-04 12:55:00,2011-10-04 12:55:00,1,373.94,136488.1
13352.0,1,321,397.97999999999996,2011-10-10 13:55:00,2011-10-10 13:55:00,1,397.97999999999996,145262.69999999998
13354.0,1,604,743.53,2011-09-29 13:17:00,2011-09-29 13:17:00,1,743.53,271388.45
13355.0,1,314,674.7,2011-08-09 14:48:00,2011-08-09 14:48:00,1,674.7,246265.50000000003
13356.0,1,325,768.24,2011-09-20 14:33:00,2011-09-20 14:33:00,1,768.24,280407.6
13357.0,1,322,609.95,2011-03-27 13:56:00,2011-03-27 13:56:00,1,609.95,222631.75000000003
13358.0,1,285,439.03,2011-03-16 11:52:00,2011-03-16 11:52:00,1,439.03,160245.94999999998
13359.0,1,161,439.56,2011-10-07 09:30:00,2011-10-07 09:30:00,1,439.56,160439.4
13362.0,4,1382,3090.7400000000002,2011-02-25 11:33:00,2011-11-30 14:41:00,279,11.077921146953406,4043.441218637993
13363.0,2,710,992.5,2011-10-27 10:46:00,2011-11-22 12:40:00,27,36.75925925925926,13417.12962962963
13364.0,1,71,134.95999999999998,2011-09-29 18:13:00,2011-09-29 18:13:00,1,134.95999999999998,49260.399999999994
13365.0,2,1247,2225.37,2011-05-06 12:00:00,2011-11-06 12:36:00,185,12.029027027027027,4390.594864864865
13366.0,1,144,56.160000000000004,2011-10-20 13:37:00,2011-10-20 13:37:00,1,56.160000000000004,20498.4
13368.0,2,327,623.4,2011-01-06 12:32:00,2011-03-28 09:59:00,81,7.696296296296296,2809.1481481481483
13369.0,1,149,308.28000000000003,2010-12-09 11:30:00,2010-12-09 11:30:00,1,308.28000000000003,112522.20000000001
13370.0,1,343,754.87,2010-12-03 10:26:00,2010-12-03 10:26:00,1,754.87,275527.55
13372.0,1,159,378.64,2011-09-11 12:46:00,2011-09-11 12:46:00,1,378.64,138203.6
13373.0,3,1651,3312.25,2011-03-08 14:35:00,2011-10-10 10:51:00,216,15.33449074074074,5597.08912037037
13375.0,1,442,778.65,2011-09-12 10:19:00,2011-09-12 10:19:00,1,778.65,284207.25
13376.0,3,493,1019.76,2011-04-19 13:03:00,2011-09-01 16:16:00,136,7.498235294117647,2736.855882352941
13379.0,3,601,572.56,2011-07-26 12:26:00,2011-11-13 13:45:00,111,5.158198198198198,1882.7423423423422
13381.0,6,2029,3639.31,2011-02-14 10:10:00,2011-11-08 11:58:00,268,13.579514925373134,4956.522947761194
13382.0,1,131,222.99,2011-03-04 10:03:00,2011-03-04 10:03:00,1,222.99,81391.35
13384.0,7,2422,4151.93,2011-06-14 12:47:00,2011-11-09 11:04:00,148,28.053581081081084,10239.557094594596
13385.0,1,281,534.57,2011-01-14 09:52:00,2011-01-14 09:52:00,1,534.57,195118.05000000002
13388.0,2,282,677.1,2011-07-31 12:52:00,2011-07-31 12:52:00,1,677.1,247141.5
13389.0,3,429,797.96,2011-04-21 12:12:00,2011-11-28 14:01:00,222,3.594414414414415,1311.9612612612614
13390.0,1,224,544.08,2011-09-26 08:38:00,2011-09-26 08:38:00,1,544.08,198589.2
13391.0,1,4,59.8,2011-05-20 10:50:00,2011-05-20 10:50:00,1,59.8,21827.0
13394.0,8,2392,2520.02,2011-02-03 10:39:00,2011-12-08 11:36:00,309,8.155404530744336,2976.722653721683
13395.0,1,336,307.72,2011-06-07 15:04:00,2011-06-07 15:04:00,1,307.72,112317.8
13396.0,2,600,1360.99,2011-01-24 13:37:00,2011-11-10 16:59:00,291,4.676941580756014,1707.083676975945
13397.0,5,430,1544.13,2011-01-04 13:50:00,2011-09-28 10:56:00,267,5.7832584269662926,2110.889325842697
13398.0,1,281,457.34,2011-05-31 13:17:00,2011-05-31 13:17:00,1,457.34,166929.09999999998
13402.0,2,479,621.23,2010-12-02 17:12:00,2011-08-04 15:51:00,245,2.5356326530612248,925.505918367347
13403.0,1,44,75.0,2011-11-22 08:28:00,2011-11-22 08:28:00,1,75.0,27375.0
13404.0,2,111,252.49,2011-05-11 11:57:00,2011-12-08 15:37:00,212,1.1909905660377358,434.71155660377354
13405.0,3,165,572.451,2011-01-26 09:27:00,2011-09-26 17:01:00,244,2.346110655737705,856.3303893442624
13408.0,62,16232,28117.04,2010-12-01 10:39:00,2011-12-08 09:05:00,372,75.58344086021506,27587.955913978498
13410.0,5,518,1003.06,2011-02-21 14:38:00,2011-11-15 15:33:00,268,3.7427611940298506,1366.1078358208954
13411.0,1,72,213.55,2011-08-24 13:57:00,2011-08-24 13:57:00,1,213.55,77945.75
13414.0,3,1574,1390.5,2011-02-16 12:13:00,2011-07-29 11:45:00,163,8.530674846625766,3113.6963190184047
13416.0,2,142,712.5,2011-09-19 14:43:00,2011-10-27 08:56:00,38,18.75,6843.75
13417.0,2,162,640.83,2011-05-18 16:26:00,2011-12-05 08:49:00,201,3.188208955223881,1163.6962686567165
13418.0,18,3918,6127.43,2010-12-02 10:45:00,2011-11-28 10:23:00,361,16.97349030470914,6195.323961218836
13419.0,1,275,221.06,2011-10-07 12:49:00,2011-10-07 12:49:00,1,221.06,80686.9
13420.0,2,101,159.85,2011-06-22 11:35:00,2011-07-13 08:48:00,21,7.6119047619047615,2778.345238095238
13421.0,2,1181,1851.08,2011-02-22 15:46:00,2011-10-30 14:21:00,250,7.404319999999999,2702.5768
13422.0,1,1326,2626.3,2011-10-06 13:42:00,2011-10-06 13:42:00,1,2626.3,958599.5000000001
13425.0,3,1123,1624.21,2011-02-18 08:34:00,2011-08-23 17:13:00,187,8.685614973262032,3170.2494652406417
13426.0,10,2245,3641.32,2010-12-15 12:43:00,2011-12-09 08:59:00,359,10.142952646239555,3702.1777158774375
13427.0,3,545,582.6,2011-05-08 15:58:00,2011-11-20 13:02:00,196,2.972448979591837,1084.9438775510205
13428.0,1,156,218.47,2011-11-29 14:20:00,2011-11-29 14:20:00,1,218.47,79741.55
13429.0,4,1390,1006.8,2011-09-25 15:59:00,2011-11-29 09:10:00,65,15.489230769230769,5653.569230769231
13430.0,2,751,679.45,2011-09-14 14:26:00,2011-11-21 08:19:00,68,9.991911764705883,3647.0477941176473
13431.0,2,672,1269.1,2011-09-12 11:25:00,2011-10-03 13:49:00,22,57.68636363636363,21055.522727272724
13434.0,2,300,534.24,2011-09-04 10:35:00,2011-09-26 14:30:00,23,23.227826086956522,8478.15652173913
13435.0,7,2129,3809.8900000000003,2011-06-03 17:07:00,2011-12-04 14:45:00,184,20.70592391304348,7557.6622282608705
13436.0,1,76,196.89,2011-12-08 10:33:00,2011-12-08 10:33:00,1,196.89,71864.84999999999
13437.0,7,1283,3408.06,2011-06-02 14:30:00,2011-11-25 14:00:00,176,19.363977272727272,7067.851704545455
13439.0,1,242,283.71,2011-03-29 14:20:00,2011-03-29 14:20:00,1,283.71,103554.15
13441.0,1,204,296.64,2011-09-09 09:38:00,2011-09-09 09:38:00,1,296.64,108273.59999999999
13447.0,3,584,1129.14,2011-11-04 10:10:00,2011-11-16 13:38:00,13,86.85692307692308,31702.776923076926
13448.0,6,1660,3539.37,2010-12-01 10:52:00,2011-11-23 12:33:00,358,9.886508379888268,3608.5755586592177
13449.0,1,222,291.88,2011-11-16 08:28:00,2011-11-16 08:28:00,1,291.88,106536.2
13450.0,6,1982,2043.7199999999998,2011-05-05 19:48:00,2011-11-13 11:54:00,192,10.644374999999998,3885.196874999999
13451.0,5,2149,2976.15,2011-01-09 15:35:00,2011-11-13 15:58:00,309,9.631553398058253,3515.5169902912626
13452.0,2,2,590.0,2011-03-14 11:38:00,2011-03-25 14:19:00,12,49.166666666666664,17945.833333333332
13453.0,2,134,356.97999999999996,2011-02-23 09:44:00,2011-06-27 09:34:00,124,2.878870967741935,1050.7879032258063
13455.0,2,354,1058.34,2010-12-08 13:11:00,2011-11-15 11:21:00,342,3.094561403508772,1129.5149122807018
13456.0,6,765,1766.72,2011-05-16 15:34:00,2011-11-22 09:18:00,190,9.298526315789474,3393.962105263158
13458.0,14,5508,9646.57,2010-12-15 12:05:00,2011-12-02 15:29:00,353,27.32739376770538,9974.498725212465
13460.0,2,286,183.44,2011-10-21 09:50:00,2011-11-10 17:17:00,21,8.735238095238095,3188.361904761905
13461.0,3,1170,1445.0,2011-06-29 10:23:00,2011-11-01 09:01:00,125,11.56,4219.400000000001
13462.0,1,62,151.5,2011-04-01 11:20:00,2011-04-01 11:20:00,1,151.5,55297.5
13464.0,1,403,674.68,2011-10-12 15:01:00,2011-10-12 15:01:00,1,674.68,246258.19999999998
13466.0,1,259,307.9,2011-06-08 16:39:00,2011-06-08 16:39:00,1,307.9,112383.49999999999
13467.0,2,584,1083.71,2011-11-03 16:56:00,2011-11-29 10:01:00,26,41.68115384615385,15213.621153846154
13468.0,37,2589,5704.97,2010-12-01 15:08:00,2011-12-08 10:39:00,372,15.335940860215054,5597.618413978495
13470.0,2,100,165.0,2011-08-16 17:06:00,2011-09-01 14:57:00,16,10.3125,3764.0625
13471.0,4,1590,2531.58,2011-10-23 13:10:00,2011-12-08 15:44:00,47,53.863404255319146,19660.14255319149
13473.0,2,266,422.64,2011-01-11 08:45:00,2011-10-10 11:20:00,273,1.548131868131868,565.0681318681319
13474.0,1,132,229.59,2011-04-17 13:53:00,2011-04-17 13:53:00,1,229.59,83800.35
13475.0,4,1012,1431.78,2011-02-14 12:36:00,2011-06-01 13:52:00,108,13.257222222222222,4838.886111111111
13476.0,2,417,1238.47,2011-03-03 14:43:00,2011-06-14 12:00:00,103,12.023980582524272,4388.752912621359
13477.0,6,1021,1454.58,2011-02-21 12:29:00,2011-11-02 12:04:00,254,5.726692913385826,2090.242913385827
13479.0,2,134,300.95,2011-04-19 11:27:00,2011-05-23 10:45:00,34,8.851470588235294,3230.7867647058824
13481.0,5,1142,1804.56,2011-03-28 09:07:00,2011-10-25 09:07:00,212,8.512075471698113,3106.907547169811
13482.0,1,116,184.64,2011-04-21 17:03:00,2011-04-21 17:03:00,1,184.64,67393.59999999999
13483.0,1,160,140.34,2011-10-05 11:53:00,2011-10-05 11:53:00,1,140.34,51224.1
13484.0,1,44,313.8,2011-04-12 16:30:00,2011-04-12 16:30:00,1,313.8,114537.0
13485.0,1,277,454.24,2011-04-20 13:58:00,2011-04-20 13:58:00,1,454.24,165797.6
13486.0,3,669,1122.41,2011-07-07 17:19:00,2011-09-22 13:13:00,77,14.576753246753247,5320.514935064935
13487.0,3,265,575.4,2010-12-21 14:54:00,2011-10-13 12:07:00,296,1.9439189189189188,709.5304054054053
13488.0,13,4518,8968.31,2010-12-07 13:01:00,2011-11-22 14:41:00,351,25.55074074074074,9326.02037037037
13489.0,4,560,449.52,2011-02-18 10:42:00,2011-08-26 13:16:00,190,2.365894736842105,863.5515789473684
13491.0,10,903,1215.82,2010-12-02 14:30:00,2011-10-19 08:32:00,321,3.7876012461059188,1382.4744548286603
13492.0,3,408,1269.84,2011-05-09 10:06:00,2011-07-26 14:25:00,79,16.07392405063291,5866.982278481012
13493.0,2,380,618.63,2011-02-25 16:42:00,2011-03-09 15:35:00,12,51.5525,18816.662500000002
13494.0,1,162,316.26000000000005,2011-02-01 11:58:00,2011-02-01 11:58:00,1,316.26000000000005,115434.90000000002
13495.0,5,829,2044.8700000000001,2010-12-06 15:14:00,2011-12-02 11:21:00,361,5.664459833795014,2067.52783933518
13496.0,2,341,653.33,2010-12-15 10:17:00,2011-11-29 10:58:00,350,1.866657142857143,681.3298571428572
13497.0,2,163,348.05,2010-12-06 11:37:00,2011-03-02 09:04:00,86,4.047093023255814,1477.1889534883724
13499.0,5,1365,1159.11,2011-03-15 08:52:00,2011-11-22 11:21:00,253,4.581462450592885,1672.233794466403
13500.0,3,609,1166.77,2011-08-09 12:20:00,2011-11-16 15:35:00,100,11.6677,4258.7105
13501.0,1,560,1340.32,2011-02-24 18:59:00,2011-02-24 18:59:00,1,1340.32,489216.8
13502.0,3,264,292.0,2011-01-20 09:03:00,2011-11-23 10:39:00,308,0.948051948051948,346.038961038961
13503.0,1,248,216.85,2011-09-29 13:23:00,2011-09-29 13:23:00,1,216.85,79150.25
13504.0,1,178,295.93,2011-10-06 13:20:00,2011-10-06 13:20:00,1,295.93,108014.45
13505.0,4,2486,4393.63,2011-04-21 12:07:00,2011-09-28 11:56:00,160,27.4601875,10022.9684375
13506.0,2,324,458.52,2010-12-05 12:15:00,2011-01-27 13:53:00,54,8.491111111111111,3099.2555555555555
13507.0,4,1597,2479.16,2011-07-17 11:50:00,2011-12-06 13:13:00,143,17.336783216783214,6327.925874125873
13508.0,1,24,110.97,2011-04-10 11:58:00,2011-04-10 11:58:00,1,110.97,40504.05
13509.0,7,1106,979.72,2011-02-28 13:27:00,2011-12-01 10:10:00,276,3.5497101449275363,1295.6442028985507
13510.0,4,1386,1791.56,2011-06-09 09:32:00,2011-12-08 13:46:00,183,9.789945355191257,3573.330054644809
13512.0,1,143,251.21,2011-03-24 10:03:00,2011-03-24 10:03:00,1,251.21,91691.65000000001
13513.0,1,109,205.1,2011-08-05 11:50:00,2011-08-05 11:50:00,1,205.1,74861.5
13514.0,1,40,152.20000000000002,2011-09-27 09:39:00,2011-09-27 09:39:00,1,152.20000000000002,55553.00000000001
13515.0,4,681,891.12,2011-04-06 10:33:00,2011-09-28 11:26:00,176,5.0631818181818184,1848.0613636363637
13516.0,3,985,1389.41,2011-04-15 11:06:00,2011-11-18 13:15:00,218,6.373440366972478,2326.305733944954
13517.0,3,1369,2128.42,2011-06-13 08:44:00,2011-10-11 11:43:00,121,17.5902479338843,6420.44049586777
13518.0,1,392,659.4399999999999,2011-09-15 10:29:00,2011-09-15 10:29:00,1,659.4399999999999,240695.59999999998
13519.0,1,23,122.75,2011-09-22 18:24:00,2011-09-22 18:24:00,1,122.75,44803.75
13520.0,6,1649,3624.35,2010-12-03 10:36:00,2011-10-12 10:20:00,313,11.579392971246007,4226.478434504793
13521.0,3,736,1093.65,2011-11-29 15:09:00,2011-12-08 13:50:00,9,121.51666666666668,44353.583333333336
