Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2022 [YR2022]
Mauritania,MRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.30009262117937,9.52526628622843
Mauritius,MUS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,54.1619012831278,69.593242694251
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,14436346979.6355,12927979286.0453
Mauritius,MUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.331,6.322
Mauritius,MUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.405655190309553,10.7737512242899
Mexico,MEX,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,71.1385313076166,82.2243777784152
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1304106203694.81,1464312692331.58
Mexico,MEX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.477,3.256
Mexico,MEX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.63596142127046,7.8962761916855
"Micronesia, Fed. Sts.",FSM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,64.9746192893401,90.4651162790698
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,394000000,430000000
"Micronesia, Fed. Sts.",FSM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
"Micronesia, Fed. Sts.",FSM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.92385170787923,5.40874375479067
Moldova,MDA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,73.4612685200167,93.3876070581133
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,11736797054.6965,14510490660.2516
Moldova,MDA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.502,0.909
Moldova,MDA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.83778351428722,28.7372976766236
Monaco,MCO,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,..
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,7383496254.23721,8800430486.17137
Monaco,MCO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Monaco,MCO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
Mongolia,MNG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,96.7735644513191,123.891377506939
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,14206359017.5143,17146471713.748
Mongolia,MNG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.024,5.954
Mongolia,MNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.30106953550723,15.1479560897226
Montenegro,MNE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,60.8799533481716,71.3666389264854
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,5542054181.12616,6229801580.79157
Montenegro,MNE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,15.128,14.852
Montenegro,MNE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.361563704540767,13.0403036347004
Morocco,MAR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,61.9499185227724,86.511136687014
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,128920266409.458,130951926351.241
Morocco,MAR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,11.79
Morocco,MAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.303386036590383,6.65704202759067
Mozambique,MOZ,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,80.4885833811664,121.640401586055
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,15512759046.672,18883528581.3734
Mozambique,MOZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,6.789
Mozambique,MOZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.80270307928111,10.2794018093421
Myanmar,MMR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,48.7376916366834,55.3996953724008
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,75065106227.6892,62253049891.6449
Myanmar,MMR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.407,..
Myanmar,MMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.82506696804558,..
Namibia,NAM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,87.2274161937643,108.408579674383
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,12541928303.48,12567271004.6761
Namibia,NAM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Namibia,NAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.72239414422695,6.08128114112413
Nauru,NRU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,94.4974371556808,80.993303247275
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,124871111.377973,156803087.302496
Nauru,NRU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Nauru,NRU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
Nepal,NPL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,38.9280104647062,36.4981231202725
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,34186180699.0255,41182939600.67
Nepal,NPL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Nepal,NPL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.56868547784929,7.6507917679853
Netherlands,NLD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,144.716293512879,177.943277926864
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,928903005576.469,1046540797548.64
Netherlands,NLD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.379,3.526
Netherlands,NLD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.63369910249601,10.0012078753473
New Caledonia,NCL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,49.009802920396,61.7458506148352
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,9475655324.59495,9623318718.31459
New Caledonia,NCL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.881,10.71
New Caledonia,NCL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
New Zealand,NZL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,38.4689638628801,40.2543597871224
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,212846907683.439,246733522841.353
New Zealand,NZL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.109,3.297
New Zealand,NZL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.61963190184048,7.17222476016441
Nicaragua,NIC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,95.353747953545,118.895350308155
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,12699028889.666,15649897116.8965
Nicaragua,NIC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Nicaragua,NIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.37628990844126,10.4674244465991
Niger,NER,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,31.4750961018619,30.5367693203726
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,12889555561.2299,15433852712.2963
Niger,NER,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.532,0.403
Niger,NER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-2.48979265070855,4.22621791916392
Nigeria,NGA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,24.8226887886434,25.8536072373684
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,474517490844.461,477403400101.174
Nigeria,NGA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.695,3.827
Nigeria,NGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.3964223378115,18.8471877843274
North Macedonia,MKD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,132.15574108214,154.186957340666
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,12606338448.547,13932436550.0883
North Macedonia,MKD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,17.414,14.477
North Macedonia,MKD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.766439573459716,14.2047173195833
Northern Mariana Islands,MNP,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,50.6361323155216,50.5474452554745
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,1179000000,1096000000
Northern Mariana Islands,MNP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Northern Mariana Islands,MNP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
Norway,NOR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,46.0235583775863,60.0024962232628
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,408742840909.091,593726965415.619
Norway,NOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.684,3.231
Norway,NOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.16773003305402,5.76412317852272
Oman,OMN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,70.668173387597,93.4718835380927
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,88060858257.4772,111943823146.944
Oman,OMN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,3.3
Oman,OMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.490815362820671,2.5061425061425
Pakistan,PAK,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,22.9538253776137,27.1231347344353
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,320909472770.669,374890295666.694
Pakistan,PAK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.83,..
Pakistan,PAK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.5783618004555,19.8738599646655
Palau,PLW,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,69.8726353976278,83.3362473306358
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,281941562.5,255591062.5
Palau,PLW,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Palau,PLW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.26737967914444,12.3526638378124
Panama,PAN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,47.0198829701625,58.3760709464644
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,69778991200,76276116700
Panama,PAN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.409,8.281
Panama,PAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.355083821021245,2.85965128834711
Papua New Guinea,PNG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,60.8994696751504,64.7543847234515
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,24750626040.5917,31647277767.3976
Papua New Guinea,PNG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,2.689
Papua New Guinea,PNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.92867290939597,5.25323922215241
Paraguay,PRY,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,54.0852129570442,61.5213568548516
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,37925338329.1494,41952910858.0846
Paraguay,PRY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.595,6.755
Paraguay,PRY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.75709727562775,9.76556667164402
Peru,PER,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,38.856821519612,50.2619272327412
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,228346006003.648,246488757636.211
Peru,PER,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.379,4.291
Peru,PER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.25212191358027,8.33370630096231
Philippines,PHL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,48.6283492236227,55.5941948053511
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,376823402244.928,404353369604.631
Philippines,PHL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.237,2.598
Philippines,PHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.39206534422404,5.82115811213955
Poland,POL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,88.25142244533,106.630395885008
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,602683770144.88,695607470875.276
Poland,POL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.267,2.811
Poland,POL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.227478809383,14.4294507575758
Portugal,PRT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,65.2189023324436,76.895297317901
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,240115970063.019,256898675068.927
Portugal,PRT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.464,6.011
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.338178410046034,7.83269124233323
Puerto Rico,PRI,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,..
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,105126400000,113567200000
Puerto Rico,PRI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.3,6
Puerto Rico,PRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
Qatar,QAT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,57.8966185013827,69.7651649996557
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,176371267689.082,235709325708.341
Qatar,QAT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.1,0.13
Qatar,QAT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.666641124861147,4.99527553740761
Romania,ROU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,68.9037707580036,77.3287092248732
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,251677082534.495,296354358293.475
Romania,ROU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.912,5.614
Romania,ROU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.82785432599438,13.7954887432521
Russian Federation,RUS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,39.7844800218834,38.330749860608
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1693115002708.32,2266029240645.34
Russian Federation,RUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.513,3.867
Russian Federation,RUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.47036660760173,..
Rwanda,RWA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,37.6837066920231,42.6549366951076
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,10349300380.33,13316160895.0447
Rwanda,RWA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.236,15.084
Rwanda,RWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.34787655037648,17.6892095588153
Samoa,WSM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,48.1953858785498,57.8669517199851
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,912950466.064906,832945205.637185
Samoa,WSM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,5.048
Samoa,WSM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.982326569888117,10.9618822286844
San Marino,SMR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,..
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1616232125.12587,1831700577.08904
San Marino,SMR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.54,4.91
San Marino,SMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.472651967352852,5.32545321311365
Sao Tome and Principe,STP,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,38.985308538526,40.3099428406441
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,412976082.620705,540809499.189348
Sao Tome and Principe,STP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Sao Tome and Principe,STP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.72024525213248,18.0056351122841
Saudi Arabia,SAU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,49.461413119177,54.2194182398825
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,838564800000,1108571466666.67
Saudi Arabia,SAU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.636,5.589
Saudi Arabia,SAU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-2.09333333333329,2.4740737192537
Senegal,SEN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,52.6534015992011,64.3567532958713
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,23403995992.1354,27619479059.6131
Senegal,SEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.863,2.837
Senegal,SEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.76011151192938,9.69681899081073
Serbia,SRB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,86.0675088745656,105.102633986721
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,53864693664.5568,66797564758.339
Serbia,SRB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.395,8.439
Serbia,SRB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.84922984511086,11.9815117344703
Seychelles,SYC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,90.1701145066519,92.3726471849139
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1868690096.73454,2057968519.83091
Seychelles,SYC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.966,..
Seychelles,SYC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.80709400809982,2.6260363285129
Sierra Leone,SLE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,32.7580989172304,42.4911033910542
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,6523577590.38319,7119137321.90082
Sierra Leone,SLE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Sierra Leone,SLE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,14.8049990906021,27.2082883814653
Singapore,SGP,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,198.998598585947,198.88277504313
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,376901649222.451,498474540987.78
Singapore,SGP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.1,3.591
Singapore,SGP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.565260568780326,6.12106004039418
Sint Maarten (Dutch part),SXM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,78.770892970375,84.1851213467177
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1407880446.92737,1537088715.0838
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Sint Maarten (Dutch part),SXM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
Slovak Republic,SVK,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,169.599458517762,190.506889904577
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,105843498304.094,115928615553.286
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.761,6.143
Slovak Republic,SVK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.66456133425431,12.7741463637611
Slovenia,SVN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,164.997454061183,232.742110256593
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,53909922735.545,59927702746.2843
Slovenia,SVN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.446,4.011
Slovenia,SVN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.63052260754344,8.83369886749452
Solomon Islands,SLB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,64.9104000982318,60.5224587420251
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1619155017.3924,1566360686.10632
Solomon Islands,SLB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Solomon Islands,SLB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.63485544012247,5.51812928576938
Somalia,SOM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,45.384045360853,48.5064479964293
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,8655023960.002,10202767269.9603
Somalia,SOM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,18.828,..
Somalia,SOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
South Africa,ZAF,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,50.7422966759987,63.6754145961625
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,389330032224.269,406920004594.074
South Africa,ZAF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,28.468,33.268
South Africa,ZAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.10285075461156,7.03987272546482
South Sudan,SSD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,41.8359127871909
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,..,..
South Sudan,SSD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
South Sudan,SSD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,87.2413641500033,-6.68732094212672
Spain,ESP,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,50.3576643446257,62.891266153065
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1403496387686.27,1446498147749.03
Spain,ESP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,14.105,12.917
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.699518994458739,8.39057634118627
Sri Lanka,LKA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,35.8108271135679,42.346827218229
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,89014978344.1404,74144870023.4244
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.67,4.528
Sri Lanka,LKA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.52839358231811,49.7211021114327
St. Kitts and Nevis,KNA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,35.7447320649503,36.1717222796676
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1107855555.55556,981429629.62963
St. Kitts and Nevis,KNA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
St. Kitts and Nevis,KNA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.329562063663977,2.66817533111249
St. Lucia,LCA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,32.4524966858153,38.9720645661075
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,2095370370.37037,2342703703.7037
St. Lucia,LCA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,15.613,15.934
St. Lucia,LCA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.539087559191757,6.37814695133351
St. Martin (French part),MAF,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,169.118336422932,..
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,652206037.103874,..
St. Martin (French part),MAF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
St. Martin (French part),MAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
St. Vincent and the Grenadines,VCT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,41.0643047981554,50.0779833916452
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,910766666.666667,966492592.592592
St. Vincent and the Grenadines,VCT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
St. Vincent and the Grenadines,VCT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.91306972532459,5.66009779226552
Sudan,SDN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,40.2806856072692,29.9069759713721
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,32338079165.2893,51666875363.0963
Sudan,SDN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,7.53
Sudan,SDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,50.9940515002965,138.80846024176
Suriname,SUR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,96.2639676496627,122.349300685481
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,4016040575.08796,3791603200.0259
Suriname,SUR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Suriname,SUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,52.446027276241
Sweden,SWE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,60.0461175612961,69.1196689356233
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,532169294165.94,579895717343.956
Sweden,SWE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.833,7.392
Sweden,SWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.78415097403835,8.36929098869189
Switzerland,CHE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,82.0334541027373,92.5932815606778
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,721369112726.724,818426550206.45
